panel,condition_id,history,trajectory,seed,window_index,origin,profile,profile_name,clip_q1,clip_q2,clip_q3,history_sha256,past_actions_sha256,branch_buffer_sha256,requested_actions_sha256,applied_actions_sha256,future_noise_sha256,truth_sha256,past_replay_max_abs_delta,base_future_max_abs_delta
B,B_h04_p00,4,fresh_004,2026095136,440,459,0,base,0,0,0,eb2ab7bc251218d27aad75757b010720d630a21eaaced4688eadbee28aac5dc1,d9310ab3e9f94fafbf4bf732cb66a7e65e1ace1f0afbefd19e1dec29f53f1479,eb7afe823eacf0b50fad363ed53074c30d0d7c53e2ad7c5a2e8b7e533a86e843,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,668bdddcbbda49d03d8139ff1d13b16e765799e008ab4004116c1aac16a0d694,0.0,
B,B_h04_p01,4,fresh_004,2026095136,440,459,1,q1_plus,13,0,0,eb2ab7bc251218d27aad75757b010720d630a21eaaced4688eadbee28aac5dc1,d9310ab3e9f94fafbf4bf732cb66a7e65e1ace1f0afbefd19e1dec29f53f1479,eb7afe823eacf0b50fad363ed53074c30d0d7c53e2ad7c5a2e8b7e533a86e843,87789a335d2410c0ae1985d10a9da58a962b05d2134f8fb9b6ea07e8854dc5c2,eba02e5c5d9241bfea9f69d552625d5c0f105aae23cb3629151bcc951e93c6ce,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,ae7c28c90ef90072c96306b179bce0a9d404938a5da9d65c6d0295b44d23cbc0,0.0,
B,B_h04_p02,4,fresh_004,2026095136,440,459,2,q1_minus,7,0,0,eb2ab7bc251218d27aad75757b010720d630a21eaaced4688eadbee28aac5dc1,d9310ab3e9f94fafbf4bf732cb66a7e65e1ace1f0afbefd19e1dec29f53f1479,eb7afe823eacf0b50fad363ed53074c30d0d7c53e2ad7c5a2e8b7e533a86e843,c8b495923185ca6d166f1175dc55746ee51b31dd3b6a206d4a378e971e359fd5,e710965c737755da744b08bab134ad728c2bd2f4574d14b52eeeb53fbbe5ce20,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,6b348c82c09acee3afb2d84a7a77e0a447976a49a1a532d5f21ec414005bcc5b,0.0,
B,B_h04_p03,4,fresh_004,2026095136,440,459,3,q2_plus,0,9,0,eb2ab7bc251218d27aad75757b010720d630a21eaaced4688eadbee28aac5dc1,d9310ab3e9f94fafbf4bf732cb66a7e65e1ace1f0afbefd19e1dec29f53f1479,eb7afe823eacf0b50fad363ed53074c30d0d7c53e2ad7c5a2e8b7e533a86e843,0aa4c457304d9bc4b8f52a49a0847fe33427504579b01f5baa0ce70a80891c39,8782f9d65fea47db5cef2db00153b9100502bf06e3193658d1fec4fe63d1db6e,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,7939db215e7e0b3e01d60247fdbc1b3ae68c9069c26b0f3987b76e57958017f1,0.0,
B,B_h04_p04,4,fresh_004,2026095136,440,459,4,q2_minus,0,9,0,eb2ab7bc251218d27aad75757b010720d630a21eaaced4688eadbee28aac5dc1,d9310ab3e9f94fafbf4bf732cb66a7e65e1ace1f0afbefd19e1dec29f53f1479,eb7afe823eacf0b50fad363ed53074c30d0d7c53e2ad7c5a2e8b7e533a86e843,4614f9d6dad530eb3631a643c7ebe1fc9cc56b9092acdf7ff15b3465df5ca0ec,cec11f0b2a001784142be4c457c87cc875161f7485fb8cabbb2e284b570d0643,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,3a94ffc160dc6ca248ffcc169ba9a7265e6f160c878570abcdbaf25e46588188,0.0,
B,B_h04_p05,4,fresh_004,2026095136,440,459,5,q3_plus,0,0,11,eb2ab7bc251218d27aad75757b010720d630a21eaaced4688eadbee28aac5dc1,d9310ab3e9f94fafbf4bf732cb66a7e65e1ace1f0afbefd19e1dec29f53f1479,eb7afe823eacf0b50fad363ed53074c30d0d7c53e2ad7c5a2e8b7e533a86e843,ad9a94ef57f0d7df20ad0fab6dbbb5d7fa9310f5ed06d0ec1b5561dd91a5ee0c,46f331b588792d75f79c99e09bdf22bd9b389e00d7d25406c634cceca82777c3,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,3a3a2af3c09d9522f8b992c7002abe40c62acc3a79d31edc3f71c7d29071c6d3,0.0,
B,B_h04_p06,4,fresh_004,2026095136,440,459,6,q3_minus,0,0,11,eb2ab7bc251218d27aad75757b010720d630a21eaaced4688eadbee28aac5dc1,d9310ab3e9f94fafbf4bf732cb66a7e65e1ace1f0afbefd19e1dec29f53f1479,eb7afe823eacf0b50fad363ed53074c30d0d7c53e2ad7c5a2e8b7e533a86e843,e66a4aa82f9c3592634c7bbbdab94dd57e083d192c84b9eb2916d154d3ea19af,52ecde45819177961bbd085a5d0a87c101b7312caac16afa223bad970d96038b,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,3b3ebfc05218554f86611ec003c1f7d25bd488c37dea507cda1cfb77ca36eef9,0.0,
B,B_h05_p00,5,fresh_005,2026096145,440,459,0,base,0,0,0,bb037a931a37bb23edf763b62b0844bd9a5cef7a211abf3309772cd0f10f2a2f,282818b2a430fb319c76b8bd5c65fd79596bea7e38c2cf1ad566fd1046262a6b,2d5f088e23232619bd83c8b740b1b1c7c61042f77b7760b4b1123fc2efddaf95,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,18650d9ba332eac9ab6d0fb1f5994784bdd8ebb1353f195774fa639f2d9c6f32,0.0,
B,B_h05_p01,5,fresh_005,2026096145,440,459,1,q1_plus,13,0,0,bb037a931a37bb23edf763b62b0844bd9a5cef7a211abf3309772cd0f10f2a2f,282818b2a430fb319c76b8bd5c65fd79596bea7e38c2cf1ad566fd1046262a6b,2d5f088e23232619bd83c8b740b1b1c7c61042f77b7760b4b1123fc2efddaf95,87789a335d2410c0ae1985d10a9da58a962b05d2134f8fb9b6ea07e8854dc5c2,eba02e5c5d9241bfea9f69d552625d5c0f105aae23cb3629151bcc951e93c6ce,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,098300d40dfd18b697bdc46f3dcdb3d150c1cd71ff40c406ba664e55354b545e,0.0,
B,B_h05_p02,5,fresh_005,2026096145,440,459,2,q1_minus,7,0,0,bb037a931a37bb23edf763b62b0844bd9a5cef7a211abf3309772cd0f10f2a2f,282818b2a430fb319c76b8bd5c65fd79596bea7e38c2cf1ad566fd1046262a6b,2d5f088e23232619bd83c8b740b1b1c7c61042f77b7760b4b1123fc2efddaf95,c8b495923185ca6d166f1175dc55746ee51b31dd3b6a206d4a378e971e359fd5,e710965c737755da744b08bab134ad728c2bd2f4574d14b52eeeb53fbbe5ce20,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,fd61a22e36a9b3c137a85e1a0625d225fafd2ea506111932d3109f4d6098dc01,0.0,
B,B_h05_p03,5,fresh_005,2026096145,440,459,3,q2_plus,0,9,0,bb037a931a37bb23edf763b62b0844bd9a5cef7a211abf3309772cd0f10f2a2f,282818b2a430fb319c76b8bd5c65fd79596bea7e38c2cf1ad566fd1046262a6b,2d5f088e23232619bd83c8b740b1b1c7c61042f77b7760b4b1123fc2efddaf95,0aa4c457304d9bc4b8f52a49a0847fe33427504579b01f5baa0ce70a80891c39,8782f9d65fea47db5cef2db00153b9100502bf06e3193658d1fec4fe63d1db6e,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,1f9effa5f27b3a6dc9b23ed1688b5d5eaef4cf309894a2158cfb947e9add892f,0.0,
B,B_h05_p04,5,fresh_005,2026096145,440,459,4,q2_minus,0,9,0,bb037a931a37bb23edf763b62b0844bd9a5cef7a211abf3309772cd0f10f2a2f,282818b2a430fb319c76b8bd5c65fd79596bea7e38c2cf1ad566fd1046262a6b,2d5f088e23232619bd83c8b740b1b1c7c61042f77b7760b4b1123fc2efddaf95,4614f9d6dad530eb3631a643c7ebe1fc9cc56b9092acdf7ff15b3465df5ca0ec,cec11f0b2a001784142be4c457c87cc875161f7485fb8cabbb2e284b570d0643,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,06e21c045a49426aca4a477666f7e395a3374ce12b90f3be256c42f8cf2d0609,0.0,
B,B_h05_p05,5,fresh_005,2026096145,440,459,5,q3_plus,0,0,11,bb037a931a37bb23edf763b62b0844bd9a5cef7a211abf3309772cd0f10f2a2f,282818b2a430fb319c76b8bd5c65fd79596bea7e38c2cf1ad566fd1046262a6b,2d5f088e23232619bd83c8b740b1b1c7c61042f77b7760b4b1123fc2efddaf95,ad9a94ef57f0d7df20ad0fab6dbbb5d7fa9310f5ed06d0ec1b5561dd91a5ee0c,46f331b588792d75f79c99e09bdf22bd9b389e00d7d25406c634cceca82777c3,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,f7cc71291d5ff217743f0087ca323219dce0c5b572ef3c6c87b2654fe32be877,0.0,
B,B_h05_p06,5,fresh_005,2026096145,440,459,6,q3_minus,0,0,11,bb037a931a37bb23edf763b62b0844bd9a5cef7a211abf3309772cd0f10f2a2f,282818b2a430fb319c76b8bd5c65fd79596bea7e38c2cf1ad566fd1046262a6b,2d5f088e23232619bd83c8b740b1b1c7c61042f77b7760b4b1123fc2efddaf95,e66a4aa82f9c3592634c7bbbdab94dd57e083d192c84b9eb2916d154d3ea19af,52ecde45819177961bbd085a5d0a87c101b7312caac16afa223bad970d96038b,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,a9f0102b71152e17e14b5b943e6e261c6d5f1bd9827974c1a817f85026ddc4cd,0.0,
B,B_h06_p00,6,fresh_006,2026097154,440,459,0,base,0,0,0,d7bb928be801bf11a0ab11d00150ca6b8a607403ba95e83160439f08290e208a,8aa176ad010b9026721484896574cca2b7dd650554fac590c043c71f15ab0412,892ff14399872ad93172f9d30db69ae4dbec93190156fe75c98a359a0fc88d93,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,fe71ba7baa3940f5d215e25737b82713fec4f32fd345336ee16c499bdfa8f1bb,0.0,
B,B_h06_p01,6,fresh_006,2026097154,440,459,1,q1_plus,13,0,0,d7bb928be801bf11a0ab11d00150ca6b8a607403ba95e83160439f08290e208a,8aa176ad010b9026721484896574cca2b7dd650554fac590c043c71f15ab0412,892ff14399872ad93172f9d30db69ae4dbec93190156fe75c98a359a0fc88d93,87789a335d2410c0ae1985d10a9da58a962b05d2134f8fb9b6ea07e8854dc5c2,eba02e5c5d9241bfea9f69d552625d5c0f105aae23cb3629151bcc951e93c6ce,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,97c6372140757aaa5d174f339c526fc6247c8d8b78f996c3bf3989bcb2be20b7,0.0,
B,B_h06_p02,6,fresh_006,2026097154,440,459,2,q1_minus,7,0,0,d7bb928be801bf11a0ab11d00150ca6b8a607403ba95e83160439f08290e208a,8aa176ad010b9026721484896574cca2b7dd650554fac590c043c71f15ab0412,892ff14399872ad93172f9d30db69ae4dbec93190156fe75c98a359a0fc88d93,c8b495923185ca6d166f1175dc55746ee51b31dd3b6a206d4a378e971e359fd5,e710965c737755da744b08bab134ad728c2bd2f4574d14b52eeeb53fbbe5ce20,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,9635c24c1f795b1dc245168454b780ea2682cc7357209e2d208ee4de5e3ec2d7,0.0,
B,B_h06_p03,6,fresh_006,2026097154,440,459,3,q2_plus,0,9,0,d7bb928be801bf11a0ab11d00150ca6b8a607403ba95e83160439f08290e208a,8aa176ad010b9026721484896574cca2b7dd650554fac590c043c71f15ab0412,892ff14399872ad93172f9d30db69ae4dbec93190156fe75c98a359a0fc88d93,0aa4c457304d9bc4b8f52a49a0847fe33427504579b01f5baa0ce70a80891c39,8782f9d65fea47db5cef2db00153b9100502bf06e3193658d1fec4fe63d1db6e,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,4263a15d15f8df08cf7467d63b5e609a069a104cd951b3281f75e7bde83406bc,0.0,
B,B_h06_p04,6,fresh_006,2026097154,440,459,4,q2_minus,0,9,0,d7bb928be801bf11a0ab11d00150ca6b8a607403ba95e83160439f08290e208a,8aa176ad010b9026721484896574cca2b7dd650554fac590c043c71f15ab0412,892ff14399872ad93172f9d30db69ae4dbec93190156fe75c98a359a0fc88d93,4614f9d6dad530eb3631a643c7ebe1fc9cc56b9092acdf7ff15b3465df5ca0ec,cec11f0b2a001784142be4c457c87cc875161f7485fb8cabbb2e284b570d0643,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,70ea3a32b08cd9f6a4a7234b5b42a0a4a3e71351b54f7717a58c693339421b05,0.0,
B,B_h06_p05,6,fresh_006,2026097154,440,459,5,q3_plus,0,0,11,d7bb928be801bf11a0ab11d00150ca6b8a607403ba95e83160439f08290e208a,8aa176ad010b9026721484896574cca2b7dd650554fac590c043c71f15ab0412,892ff14399872ad93172f9d30db69ae4dbec93190156fe75c98a359a0fc88d93,ad9a94ef57f0d7df20ad0fab6dbbb5d7fa9310f5ed06d0ec1b5561dd91a5ee0c,46f331b588792d75f79c99e09bdf22bd9b389e00d7d25406c634cceca82777c3,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,37a61e2dbf9b865dfb16ce40506bede8562a2c4b7a7476926b0355a39e8ade08,0.0,
B,B_h06_p06,6,fresh_006,2026097154,440,459,6,q3_minus,0,0,11,d7bb928be801bf11a0ab11d00150ca6b8a607403ba95e83160439f08290e208a,8aa176ad010b9026721484896574cca2b7dd650554fac590c043c71f15ab0412,892ff14399872ad93172f9d30db69ae4dbec93190156fe75c98a359a0fc88d93,e66a4aa82f9c3592634c7bbbdab94dd57e083d192c84b9eb2916d154d3ea19af,52ecde45819177961bbd085a5d0a87c101b7312caac16afa223bad970d96038b,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,659f9402374d413f551be269045857839edab016638234395a5540868132a229,0.0,
B,B_h07_p00,7,fresh_007,2026098163,440,459,0,base,0,0,0,2e9381d785c9b183435892319973d0d2935aef8b46cf05f8467f5b5ac410b5ef,576304f8468cefd8fb7ed8da84f69516f64fba51ee31781ecdc5b3a9a727f4d6,d01256a7b132c0376de0ce2a39a61cca0e5ccd5bfe5f3c35498fe1797e158dab,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,dbac0bd143757ca3e21ad54f06313088294089a94a39dcb268c32c425750e9e7,0.0,
B,B_h07_p01,7,fresh_007,2026098163,440,459,1,q1_plus,13,0,0,2e9381d785c9b183435892319973d0d2935aef8b46cf05f8467f5b5ac410b5ef,576304f8468cefd8fb7ed8da84f69516f64fba51ee31781ecdc5b3a9a727f4d6,d01256a7b132c0376de0ce2a39a61cca0e5ccd5bfe5f3c35498fe1797e158dab,87789a335d2410c0ae1985d10a9da58a962b05d2134f8fb9b6ea07e8854dc5c2,eba02e5c5d9241bfea9f69d552625d5c0f105aae23cb3629151bcc951e93c6ce,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,f8192b6a159a35b605e857aaddabddd8585d0ee64f384f97638e860f7918d615,0.0,
B,B_h07_p02,7,fresh_007,2026098163,440,459,2,q1_minus,7,0,0,2e9381d785c9b183435892319973d0d2935aef8b46cf05f8467f5b5ac410b5ef,576304f8468cefd8fb7ed8da84f69516f64fba51ee31781ecdc5b3a9a727f4d6,d01256a7b132c0376de0ce2a39a61cca0e5ccd5bfe5f3c35498fe1797e158dab,c8b495923185ca6d166f1175dc55746ee51b31dd3b6a206d4a378e971e359fd5,e710965c737755da744b08bab134ad728c2bd2f4574d14b52eeeb53fbbe5ce20,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,9674f0e52113949e6dfdeb02ed6fc0c27683e4b91123eb2c67d65159b1e152cb,0.0,
B,B_h07_p03,7,fresh_007,2026098163,440,459,3,q2_plus,0,9,0,2e9381d785c9b183435892319973d0d2935aef8b46cf05f8467f5b5ac410b5ef,576304f8468cefd8fb7ed8da84f69516f64fba51ee31781ecdc5b3a9a727f4d6,d01256a7b132c0376de0ce2a39a61cca0e5ccd5bfe5f3c35498fe1797e158dab,0aa4c457304d9bc4b8f52a49a0847fe33427504579b01f5baa0ce70a80891c39,8782f9d65fea47db5cef2db00153b9100502bf06e3193658d1fec4fe63d1db6e,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,c9027bea174b0c67194ad23c972c5fd20f7b19ba3489d63fc239ddf137b5fda4,0.0,
B,B_h07_p04,7,fresh_007,2026098163,440,459,4,q2_minus,0,9,0,2e9381d785c9b183435892319973d0d2935aef8b46cf05f8467f5b5ac410b5ef,576304f8468cefd8fb7ed8da84f69516f64fba51ee31781ecdc5b3a9a727f4d6,d01256a7b132c0376de0ce2a39a61cca0e5ccd5bfe5f3c35498fe1797e158dab,4614f9d6dad530eb3631a643c7ebe1fc9cc56b9092acdf7ff15b3465df5ca0ec,cec11f0b2a001784142be4c457c87cc875161f7485fb8cabbb2e284b570d0643,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,5d6a9c08b5e429dc4c7dc2e2e391216d684b7d8afb4fc47bc3136f3e3a85ac3e,0.0,
B,B_h07_p05,7,fresh_007,2026098163,440,459,5,q3_plus,0,0,11,2e9381d785c9b183435892319973d0d2935aef8b46cf05f8467f5b5ac410b5ef,576304f8468cefd8fb7ed8da84f69516f64fba51ee31781ecdc5b3a9a727f4d6,d01256a7b132c0376de0ce2a39a61cca0e5ccd5bfe5f3c35498fe1797e158dab,ad9a94ef57f0d7df20ad0fab6dbbb5d7fa9310f5ed06d0ec1b5561dd91a5ee0c,46f331b588792d75f79c99e09bdf22bd9b389e00d7d25406c634cceca82777c3,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,7c8747bd7023e1d5cf3a02b3c68146f90157b1447256a3ab58331beabfa3e951,0.0,
B,B_h07_p06,7,fresh_007,2026098163,440,459,6,q3_minus,0,0,11,2e9381d785c9b183435892319973d0d2935aef8b46cf05f8467f5b5ac410b5ef,576304f8468cefd8fb7ed8da84f69516f64fba51ee31781ecdc5b3a9a727f4d6,d01256a7b132c0376de0ce2a39a61cca0e5ccd5bfe5f3c35498fe1797e158dab,e66a4aa82f9c3592634c7bbbdab94dd57e083d192c84b9eb2916d154d3ea19af,52ecde45819177961bbd085a5d0a87c101b7312caac16afa223bad970d96038b,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,f49749f6584ca67b8276b654b1e03a2209ccb52784ab38c607afd9b3ac5c8a35,0.0,
B,B_h08_p00,8,fresh_008,2026099172,440,459,0,base,0,0,0,9cb9edb7f660a86c08b32b100466d2cacf21039bb9926a8fdc382f753dfc4364,897d95592f53c1883c44f04e7dedd49669ac430ba0331f3fdc3755cca6bd3c3c,accf491d324c7140c3755aaf073caa2148fb77f74f00df312705d8168bb2a9e0,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,c886d7c7093ed3690764c4cf5b115309fa4c2fc6219d443c6a3909993251f836,0.0,
B,B_h08_p01,8,fresh_008,2026099172,440,459,1,q1_plus,13,0,0,9cb9edb7f660a86c08b32b100466d2cacf21039bb9926a8fdc382f753dfc4364,897d95592f53c1883c44f04e7dedd49669ac430ba0331f3fdc3755cca6bd3c3c,accf491d324c7140c3755aaf073caa2148fb77f74f00df312705d8168bb2a9e0,87789a335d2410c0ae1985d10a9da58a962b05d2134f8fb9b6ea07e8854dc5c2,eba02e5c5d9241bfea9f69d552625d5c0f105aae23cb3629151bcc951e93c6ce,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,f82e1c875d9059106de3bfeb79168086d7c3f14b53bfe500a66e9f62df5a864c,0.0,
B,B_h08_p02,8,fresh_008,2026099172,440,459,2,q1_minus,7,0,0,9cb9edb7f660a86c08b32b100466d2cacf21039bb9926a8fdc382f753dfc4364,897d95592f53c1883c44f04e7dedd49669ac430ba0331f3fdc3755cca6bd3c3c,accf491d324c7140c3755aaf073caa2148fb77f74f00df312705d8168bb2a9e0,c8b495923185ca6d166f1175dc55746ee51b31dd3b6a206d4a378e971e359fd5,e710965c737755da744b08bab134ad728c2bd2f4574d14b52eeeb53fbbe5ce20,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,520f480b48c9403707540b984b0100fbf6cdfb51299650e93dc7ed862352ef5f,0.0,
B,B_h08_p03,8,fresh_008,2026099172,440,459,3,q2_plus,0,9,0,9cb9edb7f660a86c08b32b100466d2cacf21039bb9926a8fdc382f753dfc4364,897d95592f53c1883c44f04e7dedd49669ac430ba0331f3fdc3755cca6bd3c3c,accf491d324c7140c3755aaf073caa2148fb77f74f00df312705d8168bb2a9e0,0aa4c457304d9bc4b8f52a49a0847fe33427504579b01f5baa0ce70a80891c39,8782f9d65fea47db5cef2db00153b9100502bf06e3193658d1fec4fe63d1db6e,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,93b08a3f790dd2b61aa56c9fa1115369f29b009f89f8658fefe8b1b7c9d6b66c,0.0,
B,B_h08_p04,8,fresh_008,2026099172,440,459,4,q2_minus,0,9,0,9cb9edb7f660a86c08b32b100466d2cacf21039bb9926a8fdc382f753dfc4364,897d95592f53c1883c44f04e7dedd49669ac430ba0331f3fdc3755cca6bd3c3c,accf491d324c7140c3755aaf073caa2148fb77f74f00df312705d8168bb2a9e0,4614f9d6dad530eb3631a643c7ebe1fc9cc56b9092acdf7ff15b3465df5ca0ec,cec11f0b2a001784142be4c457c87cc875161f7485fb8cabbb2e284b570d0643,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,8649f448030e04078437cf294eaa3c8aec1f010487350e61adc54810232ddb49,0.0,
B,B_h08_p05,8,fresh_008,2026099172,440,459,5,q3_plus,0,0,11,9cb9edb7f660a86c08b32b100466d2cacf21039bb9926a8fdc382f753dfc4364,897d95592f53c1883c44f04e7dedd49669ac430ba0331f3fdc3755cca6bd3c3c,accf491d324c7140c3755aaf073caa2148fb77f74f00df312705d8168bb2a9e0,ad9a94ef57f0d7df20ad0fab6dbbb5d7fa9310f5ed06d0ec1b5561dd91a5ee0c,46f331b588792d75f79c99e09bdf22bd9b389e00d7d25406c634cceca82777c3,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,6c303d78272da66b3aa96e0b6466d1f19dd7bd849d725ec3a3a18dc6a6caa197,0.0,
B,B_h08_p06,8,fresh_008,2026099172,440,459,6,q3_minus,0,0,11,9cb9edb7f660a86c08b32b100466d2cacf21039bb9926a8fdc382f753dfc4364,897d95592f53c1883c44f04e7dedd49669ac430ba0331f3fdc3755cca6bd3c3c,accf491d324c7140c3755aaf073caa2148fb77f74f00df312705d8168bb2a9e0,e66a4aa82f9c3592634c7bbbdab94dd57e083d192c84b9eb2916d154d3ea19af,52ecde45819177961bbd085a5d0a87c101b7312caac16afa223bad970d96038b,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,1944dfb789bf61f16bef7bb0c1d7ef452cf62141df641c54d78644b475a063cc,0.0,
B,B_h09_p00,9,fresh_009,2026100181,440,459,0,base,0,0,0,cde17b1a0133e9f82fa730d05f92ec3e315c550eb715e2fef1f7c3614c64223e,a8b00423e12a9866ad926f6ce058c11390032d5142b35bcbb8528902ec911377,4ee06863b192bd589b08d47d8d6d19155d2d1ac22d06c4946d76599231d1dd3d,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,53facdd3f63849a555a15182fe13ed86589147cd67387816ac0d7fb7a0744505,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,deeab6ec7f96f4b670349a993dec5294c4156edf23ca6623e6601b08095f1075,0.0,
B,B_h09_p01,9,fresh_009,2026100181,440,459,1,q1_plus,13,0,0,cde17b1a0133e9f82fa730d05f92ec3e315c550eb715e2fef1f7c3614c64223e,a8b00423e12a9866ad926f6ce058c11390032d5142b35bcbb8528902ec911377,4ee06863b192bd589b08d47d8d6d19155d2d1ac22d06c4946d76599231d1dd3d,87789a335d2410c0ae1985d10a9da58a962b05d2134f8fb9b6ea07e8854dc5c2,eba02e5c5d9241bfea9f69d552625d5c0f105aae23cb3629151bcc951e93c6ce,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,6ff8dd60b2258a6999845acbf49808c4924fdca4e16e8f2061fd277e659bfb2c,0.0,
B,B_h09_p02,9,fresh_009,2026100181,440,459,2,q1_minus,7,0,0,cde17b1a0133e9f82fa730d05f92ec3e315c550eb715e2fef1f7c3614c64223e,a8b00423e12a9866ad926f6ce058c11390032d5142b35bcbb8528902ec911377,4ee06863b192bd589b08d47d8d6d19155d2d1ac22d06c4946d76599231d1dd3d,c8b495923185ca6d166f1175dc55746ee51b31dd3b6a206d4a378e971e359fd5,e710965c737755da744b08bab134ad728c2bd2f4574d14b52eeeb53fbbe5ce20,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,8539d2eae177917a386ef5f8b84f8b7dcc72a7a9bb869c5727b0b65e35469960,0.0,
B,B_h09_p03,9,fresh_009,2026100181,440,459,3,q2_plus,0,9,0,cde17b1a0133e9f82fa730d05f92ec3e315c550eb715e2fef1f7c3614c64223e,a8b00423e12a9866ad926f6ce058c11390032d5142b35bcbb8528902ec911377,4ee06863b192bd589b08d47d8d6d19155d2d1ac22d06c4946d76599231d1dd3d,0aa4c457304d9bc4b8f52a49a0847fe33427504579b01f5baa0ce70a80891c39,8782f9d65fea47db5cef2db00153b9100502bf06e3193658d1fec4fe63d1db6e,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,5a89c4541d97c5b373ed6017a2bbc87485166d2a58b958ee0a283b0d4e4188f2,0.0,
B,B_h09_p04,9,fresh_009,2026100181,440,459,4,q2_minus,0,9,0,cde17b1a0133e9f82fa730d05f92ec3e315c550eb715e2fef1f7c3614c64223e,a8b00423e12a9866ad926f6ce058c11390032d5142b35bcbb8528902ec911377,4ee06863b192bd589b08d47d8d6d19155d2d1ac22d06c4946d76599231d1dd3d,4614f9d6dad530eb3631a643c7ebe1fc9cc56b9092acdf7ff15b3465df5ca0ec,cec11f0b2a001784142be4c457c87cc875161f7485fb8cabbb2e284b570d0643,430b43f43904c5397aa6096c064955ba79261a0365ae7872a11e746368b8f298,d727e59973a75ec9273cfc105244d35164b42638bba59e182039c16cd258a29d,0.0,
