panel,model,group,conditions,horizon,endpoint_mean,endpoint_min,endpoint_max,cumulative_mean,cumulative_min,cumulative_max
A,mlp_koopman,history_01,7,43,0.0654632978700406,0.01940563038983119,0.22479615800567634,0.03324852280463436,0.018387117433547595,0.09709025076373505
A,mlp_koopman,history_01,7,44,0.06981661873915183,0.01608859573327205,0.23858043869454643,0.03464272669734016,0.01917933942212344,0.10249843101264519
A,mlp_koopman,history_01,7,45,0.07383469198046475,0.014883902884801146,0.2520483753798498,0.03612028430312893,0.020031341364196386,0.10809350184744862
A,mlp_koopman,history_01,7,46,0.07825936380003697,0.012501482462259225,0.266528508471408,0.037707102196862116,0.021011789816184685,0.11390563191805735
A,mlp_koopman,history_01,7,47,0.08315752908760377,0.013880913650433025,0.278336103827025,0.03937595329157768,0.02112391705406769,0.11977795626194887
A,mlp_koopman,history_01,7,48,0.08709195645537729,0.013955150416941665,0.28892781113390054,0.04107416332094776,0.02099954374176708,0.12564640729230198
A,mlp_koopman,history_01,7,49,0.09243167978946197,0.014897005346068326,0.3028480157594818,0.0428872522500628,0.02089282708748776,0.131668559198705
A,mlp_koopman,history_01,7,50,0.09817525496621295,0.016911990138323077,0.3171278914161481,0.04484081027311527,0.02082067067705274,0.13784512788675074
A,mlp_koopman,history_01,7,51,0.10339492123025297,0.022621304493943274,0.3267868493239862,0.04687423550206039,0.020857471407440403,0.1439535334205159
A,mlp_koopman,history_01,7,52,0.10746029591057353,0.02108850557553176,0.33391359994119774,0.04893433552219156,0.02101503447181816,0.14989431541169532
A,mlp_koopman,history_01,7,53,0.11162121946568737,0.018691435416691268,0.34029608109561926,0.0510188144097626,0.021329506092774765,0.15565766283930718
A,mlp_koopman,history_01,7,54,0.11611696805752136,0.019500583040463662,0.34447873395683837,0.053131030102038034,0.02188813515285566,0.16117731908838692
A,mlp_koopman,history_01,7,55,0.12254830413511916,0.021766606712779385,0.352357101320734,0.05535552285978719,0.022862753826382597,0.16662284297348764
A,mlp_koopman,history_01,7,56,0.13014567489923842,0.02418132311084359,0.36471999602218846,0.05773806147761234,0.02430533675489936,0.17217075849541466
A,mlp_koopman,history_01,7,57,0.1366436527884922,0.026046894995172314,0.379013124708504,0.06018935254581676,0.02513799163723584,0.17788455122762947
A,mlp_koopman,history_01,7,58,0.1455407136641207,0.02932023501581504,0.40046880869007684,0.06279032644482488,0.02521597664178535,0.18401749073373772
A,mlp_koopman,history_01,7,59,0.15638790569899588,0.032055758928796696,0.4264289975521196,0.06562810595954072,0.02534728595254562,0.1907106704647564
A,mlp_koopman,history_01,7,60,0.16733454082795188,0.0365018762385683,0.45044417815388244,0.06868841397594447,0.025573096662111737,0.19785360697371782
A,mlp_koopman,history_01,7,61,0.17399323684033466,0.03717790873783227,0.4651311389393845,0.07177466275645353,0.02580544905968797,0.20506336341668918
A,mlp_koopman,history_01,7,62,0.18287716249787284,0.04357915013654616,0.4773167064939074,0.07498354707867445,0.026188009937486365,0.21224381909993717
A,mlp_koopman,history_01,7,63,0.19396834493123885,0.05294132184789478,0.49225665140219715,0.07840977806312628,0.026821905036661178,0.21949645884656918
A,mlp_koopman,history_01,7,64,0.20553292586839894,0.05407931783784163,0.5089386339336558,0.08205868366213845,0.02772209179760899,0.22687676811362759
A,mlp_koopman,history_01,7,65,0.21532456084588272,0.05317015766554073,0.5236023824433153,0.08583331861522529,0.028818388625795145,0.23430538262047082
A,mlp_koopman,history_01,7,66,0.2233692160297036,0.05534364798594436,0.5352377227843415,0.0896446717082158,0.030013165224262978,0.24167707044517533
A,mlp_koopman,history_01,7,67,0.22998662583687302,0.06164968348977325,0.5444113974688845,0.0934260322169194,0.03126343197623034,0.24891702719669612
